event_index,user_id,session_id,step_index,timestamp,time_of_day,month,device,region,traffic,current_page,next_page,action,price,discounted_price,color,model_type
1642,user_13,sess_368,5,2024-01-03T23:39:14Z,night,january,tablet,ap_south,organic,purchase,exit,click,417.76,355.1,black,basic
1643,user_20,sess_369,0,2024-01-03T23:43:23Z,night,january,desktop,us_east,direct,home,search_results,scroll,653.15,555.18,blue,pro
1644,user_20,sess_369,1,2024-01-03T23:44:11Z,night,january,tablet,ap_south,direct,search_results,exit,scroll,769.19,653.81,black,basic
1645,user_30,sess_370,0,2024-01-03T23:45:56Z,night,january,mobile,us_east,direct,home,search_results,hover,1375.94,1169.55,black,standard
1646,user_30,sess_370,1,2024-01-03T23:46:46Z,night,january,desktop,us_east,direct,search_results,home,click,573.42,487.41,red,basic
1647,user_30,sess_370,2,2024-01-03T23:49:14Z,night,january,desktop,eu_west,paid_ads,home,search_results,view,1043.69,887.14,black,standard
1648,user_30,sess_370,3,2024-01-03T23:49:59Z,night,january,desktop,eu_west,paid_ads,search_results,exit,view,495.34,421.04,blue,standard
1649,user_65,sess_371,0,2024-01-03T23:53:59Z,night,january,tablet,us_east,paid_ads,home,search_results,hover,528.74,449.43,green,basic
1650,user_65,sess_371,1,2024-01-03T23:55:40Z,night,january,desktop,us_east,direct,search_results,product_details,scroll,515.16,437.89,blue,standard
1651,user_65,sess_371,2,2024-01-03T23:56:44Z,night,january,mobile,eu_west,direct,product_details,exit,click,607.86,516.68,blue,pro
1652,user_37,sess_372,0,2024-01-04T00:00:46Z,night,january,tablet,us_east,organic,home,exit,hover,843.16,716.69,blue,standard
1653,user_18,sess_373,0,2024-01-04T00:05:28Z,night,january,tablet,eu_west,direct,home,product_details,hover,434.77,369.55,blue,basic
1654,user_18,sess_373,1,2024-01-04T00:07:04Z,night,january,mobile,ap_south,paid_ads,product_details,search_results,hover,350.01,297.51,green,basic
1655,user_18,sess_373,2,2024-01-04T00:08:24Z,night,january,mobile,us_east,paid_ads,search_results,exit,scroll,880.28,748.24,red,basic
1656,user_38,sess_374,0,2024-01-04T00:09:54Z,night,january,desktop,ap_south,organic,home,exit,click,846.08,719.17,green,basic
1657,user_44,sess_375,0,2024-01-04T00:11:28Z,night,january,desktop,ap_south,organic,home,search_results,click,1140.16,969.14,green,standard
1658,user_44,sess_375,1,2024-01-04T00:16:11Z,night,january,desktop,us_east,direct,search_results,product_details,view,403.67,343.12,green,standard
1659,user_44,sess_375,2,2024-01-04T00:18:11Z,night,january,mobile,ap_south,organic,product_details,cart,add_to_cart,486.78,413.76,blue,basic
1660,user_44,sess_375,3,2024-01-04T00:21:28Z,night,january,tablet,ap_south,organic,cart,product_details,view,898.63,763.84,green,standard
1661,user_44,sess_375,4,2024-01-04T00:23:26Z,night,january,desktop,ap_south,organic,product_details,cart,add_to_cart,432.39,367.53,blue,basic
1662,user_44,sess_375,5,2024-01-04T00:25:59Z,night,january,mobile,eu_west,paid_ads,cart,checkout,view,752.07,639.26,green,standard
1663,user_44,sess_375,6,2024-01-04T00:30:41Z,night,january,tablet,ap_south,organic,checkout,purchase,purchase,496.38,421.92,blue,basic
1664,user_44,sess_375,7,2024-01-04T00:32:52Z,night,january,tablet,eu_west,organic,purchase,exit,hover,642.02,545.72,silver,standard
1665,user_95,sess_376,0,2024-01-04T00:34:44Z,night,january,tablet,eu_west,organic,home,exit,scroll,307.58,261.44,silver,pro
1666,user_26,sess_377,0,2024-01-04T00:36:55Z,night,january,tablet,us_east,direct,home,search_results,view,569.75,484.29,blue,pro
1667,user_26,sess_377,1,2024-01-04T00:37:47Z,night,january,mobile,ap_south,paid_ads,search_results,product_details,scroll,122.37,104.01,red,basic
1668,user_26,sess_377,2,2024-01-04T00:39:52Z,night,january,mobile,ap_south,direct,product_details,checkout,irrational_jump,997.83,848.16,green,basic
1669,user_26,sess_377,3,2024-01-04T00:41:46Z,night,january,mobile,eu_west,direct,checkout,purchase,purchase,805.36,684.56,green,standard
1670,user_26,sess_377,4,2024-01-04T00:44:19Z,night,january,tablet,eu_west,direct,purchase,exit,hover,841.5,715.27,green,basic
1671,user_68,sess_378,0,2024-01-04T00:46:41Z,night,january,mobile,us_east,direct,home,exit,click,593.43,504.42,blue,pro
1672,user_0,sess_379,0,2024-01-04T00:49:39Z,night,january,mobile,eu_west,paid_ads,home,search_results,scroll,750.18,637.65,black,standard
1673,user_0,sess_379,1,2024-01-04T00:52:29Z,night,january,mobile,us_east,organic,search_results,home,scroll,312.27,265.43,red,pro
1674,user_0,sess_379,2,2024-01-04T00:54:33Z,night,january,mobile,ap_south,direct,home,exit,click,476.99,405.44,blue,basic
1675,user_78,sess_380,0,2024-01-04T00:56:35Z,night,january,mobile,us_east,paid_ads,home,search_results,click,734.76,624.55,green,basic
1676,user_78,sess_380,1,2024-01-04T00:58:10Z,night,january,tablet,eu_west,organic,search_results,product_details,click,424.73,361.02,blue,standard
1677,user_78,sess_380,2,2024-01-04T01:00:39Z,night,january,mobile,eu_west,direct,product_details,cart,add_to_cart,426.75,362.74,green,pro
1678,user_78,sess_380,3,2024-01-04T01:03:55Z,night,january,desktop,us_east,direct,cart,checkout,click,612.31,520.46,black,basic
1679,user_78,sess_380,4,2024-01-04T01:04:38Z,night,january,desktop,eu_west,organic,checkout,purchase,purchase,1285.52,1092.69,black,standard
1680,user_78,sess_380,5,2024-01-04T01:06:36Z,night,january,mobile,eu_west,direct,purchase,exit,hover,806.54,685.56,blue,pro
1681,user_101,sess_381,0,2024-01-04T01:10:06Z,night,january,tablet,ap_south,direct,home,search_results,scroll,242.3,205.96,blue,standard
1682,user_101,sess_381,1,2024-01-04T01:12:41Z,night,january,tablet,ap_south,direct,search_results,exit,click,580.57,493.48,red,basic
1683,user_5,sess_382,0,2024-01-04T01:16:15Z,night,january,tablet,ap_south,direct,home,search_results,hover,329.72,280.26,silver,pro
1684,user_5,sess_382,1,2024-01-04T01:17:00Z,night,january,desktop,eu_west,organic,search_results,exit,hover,836.04,710.63,red,standard
1685,user_60,sess_383,0,2024-01-04T01:18:23Z,night,january,mobile,us_east,paid_ads,home,product_details,click,1020.77,867.65,black,basic
1686,user_60,sess_383,1,2024-01-04T01:21:11Z,night,january,tablet,ap_south,paid_ads,product_details,exit,hover,1418.41,1205.65,green,standard
1687,user_33,sess_384,0,2024-01-04T01:26:11Z,night,january,tablet,ap_south,paid_ads,home,search_results,irrational_jump,818.55,695.77,green,basic
1688,user_33,sess_384,1,2024-01-04T01:29:06Z,night,january,mobile,eu_west,direct,search_results,product_details,scroll,238.68,202.88,black,standard
1689,user_33,sess_384,2,2024-01-04T01:31:17Z,night,january,desktop,ap_south,paid_ads,product_details,exit,hover,337.84,287.16,green,standard
1690,user_2,sess_385,0,2024-01-04T01:32:43Z,night,january,mobile,ap_south,organic,home,search_results,click,513.49,436.47,red,standard
1691,user_2,sess_385,1,2024-01-04T01:37:20Z,night,january,tablet,eu_west,direct,search_results,product_details,hover,572.08,486.27,blue,standard
1692,user_2,sess_385,2,2024-01-04T01:40:25Z,night,january,tablet,us_east,paid_ads,product_details,cart,add_to_cart,1165.36,990.56,silver,pro
1693,user_2,sess_385,3,2024-01-04T01:42:01Z,night,january,tablet,ap_south,organic,cart,checkout,click,737.78,627.11,silver,pro
1694,user_2,sess_385,4,2024-01-04T01:42:53Z,night,january,desktop,ap_south,organic,checkout,purchase,purchase,339.21,288.33,silver,standard
1695,user_2,sess_385,5,2024-01-04T01:45:57Z,night,january,mobile,eu_west,paid_ads,purchase,exit,click,567.55,482.42,red,standard
1696,user_37,sess_386,0,2024-01-04T01:46:15Z,night,january,desktop,us_east,direct,home,cart,irrational_jump,645.27,548.48,silver,standard
1697,user_37,sess_386,1,2024-01-04T01:48:24Z,night,january,tablet,eu_west,paid_ads,cart,exit,scroll,505.2,429.42,green,pro
1698,user_73,sess_387,0,2024-01-04T01:49:57Z,night,january,mobile,ap_south,paid_ads,home,search_results,view,528.26,449.02,red,basic
1699,user_73,sess_387,1,2024-01-04T01:50:32Z,night,january,desktop,us_east,paid_ads,search_results,product_details,hover,683.97,581.37,silver,standard
1700,user_73,sess_387,2,2024-01-04T01:52:33Z,night,january,mobile,eu_west,organic,product_details,exit,scroll,582.5,495.12,blue,basic
1701,user_17,sess_388,0,2024-01-04T01:56:33Z,night,january,tablet,us_east,direct,home,exit,irrational_jump,469.55,399.12,red,pro
1702,user_6,sess_389,0,2024-01-04T02:00:36Z,night,january,mobile,us_east,paid_ads,home,search_results,view,721.16,612.99,green,basic
1703,user_6,sess_389,1,2024-01-04T02:05:15Z,night,january,tablet,ap_south,direct,search_results,product_details,click,280.02,238.02,red,pro
1704,user_6,sess_389,2,2024-01-04T02:08:12Z,night,january,desktop,eu_west,paid_ads,product_details,exit,hover,938.17,797.44,green,basic
1705,user_14,sess_390,0,2024-01-04T02:12:20Z,night,january,desktop,eu_west,direct,home,search_results,view,431.39,366.68,red,standard
1706,user_14,sess_390,1,2024-01-04T02:13:08Z,night,january,tablet,ap_south,direct,search_results,exit,view,286.86,243.83,green,pro
1707,user_60,sess_391,0,2024-01-04T02:13:31Z,night,january,mobile,us_east,organic,home,search_results,hover,271.52,230.79,black,basic
1708,user_60,sess_391,1,2024-01-04T02:15:16Z,night,january,mobile,us_east,paid_ads,search_results,exit,click,255.42,217.11,green,basic
1709,user_26,sess_392,0,2024-01-04T02:18:01Z,night,january,mobile,ap_south,organic,home,search_results,scroll,132.49,112.62,blue,standard
1710,user_26,sess_392,1,2024-01-04T02:19:48Z,night,january,desktop,us_east,direct,search_results,home,view,994.97,845.72,blue,pro
1711,user_26,sess_392,2,2024-01-04T02:23:29Z,night,january,mobile,us_east,direct,home,search_results,hover,433.12,368.15,silver,pro
1712,user_26,sess_392,3,2024-01-04T02:23:58Z,night,january,mobile,ap_south,direct,search_results,home,click,214.37,182.21,black,basic
1713,user_26,sess_392,4,2024-01-04T02:28:41Z,night,january,mobile,eu_west,organic,home,search_results,scroll,449.58,382.14,red,basic
1714,user_26,sess_392,5,2024-01-04T02:29:53Z,night,january,mobile,ap_south,paid_ads,search_results,product_details,click,600.52,510.44,black,standard
1715,user_26,sess_392,6,2024-01-04T02:30:08Z,night,january,mobile,eu_west,paid_ads,product_details,cart,add_to_cart,683.48,580.96,blue,standard
1716,user_26,sess_392,7,2024-01-04T02:34:59Z,night,january,desktop,ap_south,paid_ads,cart,checkout,click,157.34,133.74,blue,standard
1717,user_26,sess_392,8,2024-01-04T02:36:54Z,night,january,mobile,us_east,paid_ads,checkout,purchase,purchase,392.86,333.93,red,standard
1718,user_26,sess_392,9,2024-01-04T02:37:51Z,night,january,mobile,us_east,direct,purchase,exit,view,562.32,477.97,silver,pro
1719,user_23,sess_393,0,2024-01-04T02:40:40Z,night,january,mobile,eu_west,direct,home,search_results,hover,682.68,580.28,blue,pro
1720,user_23,sess_393,1,2024-01-04T02:44:06Z,night,january,tablet,eu_west,paid_ads,search_results,product_details,view,337.38,286.77,silver,standard
1721,user_23,sess_393,2,2024-01-04T02:44:45Z,night,january,mobile,us_east,organic,product_details,exit,irrational_jump,492.39,418.53,silver,pro
1722,user_50,sess_394,0,2024-01-04T02:47:45Z,night,january,tablet,ap_south,direct,home,search_results,scroll,597.35,507.75,red,standard
1723,user_50,sess_394,1,2024-01-04T02:51:51Z,night,january,mobile,ap_south,direct,search_results,home,click,696.66,592.16,black,standard
1724,user_50,sess_394,2,2024-01-04T02:56:29Z,night,january,desktop,eu_west,paid_ads,home,exit,hover,183.08,155.62,black,standard
1725,user_58,sess_395,0,2024-01-04T02:57:33Z,night,january,desktop,eu_west,paid_ads,home,product_details,view,967.29,822.2,silver,standard
1726,user_58,sess_395,1,2024-01-04T02:58:01Z,night,january,desktop,us_east,organic,product_details,cart,add_to_cart,250.11,212.59,black,basic
1727,user_58,sess_395,2,2024-01-04T03:02:57Z,night,january,desktop,ap_south,organic,cart,checkout,click,1088.44,925.17,silver,basic
1728,user_58,sess_395,3,2024-01-04T03:07:30Z,night,january,tablet,us_east,organic,checkout,purchase,purchase,319.88,271.9,red,pro
1729,user_58,sess_395,4,2024-01-04T03:09:38Z,night,january,tablet,ap_south,paid_ads,purchase,exit,scroll,223.43,189.92,silver,basic
1730,user_6,sess_396,0,2024-01-04T03:14:25Z,night,january,desktop,us_east,organic,home,search_results,scroll,502.61,427.22,blue,basic
1731,user_6,sess_396,1,2024-01-04T03:16:04Z,night,january,tablet,ap_south,direct,search_results,product_details,scroll,388.73,330.42,silver,pro
1732,user_6,sess_396,2,2024-01-04T03:18:02Z,night,january,desktop,ap_south,direct,product_details,exit,hover,299.66,254.71,blue,pro
1733,user_60,sess_397,0,2024-01-04T03:22:16Z,night,january,desktop,ap_south,paid_ads,home,search_results,view,471.75,400.99,blue,pro
1734,user_60,sess_397,1,2024-01-04T03:25:10Z,night,january,mobile,eu_west,organic,search_results,home,view,549.88,467.4,blue,pro
1735,user_60,sess_397,2,2024-01-04T03:26:38Z,night,january,desktop,us_east,paid_ads,home,exit,scroll,248.24,211.0,green,basic
1736,user_53,sess_398,0,2024-01-04T03:30:13Z,night,january,desktop,us_east,direct,home,exit,scroll,651.55,553.82,green,basic
1737,user_15,sess_399,0,2024-01-04T03:31:45Z,night,january,mobile,ap_south,organic,home,exit,hover,480.4,408.34,blue,basic
1738,user_66,sess_400,0,2024-01-04T03:34:39Z,night,january,tablet,eu_west,direct,home,search_results,scroll,1083.32,920.82,green,pro
1739,user_66,sess_400,1,2024-01-04T03:35:57Z,night,january,desktop,us_east,direct,search_results,home,hover,1115.79,948.42,green,standard
1740,user_66,sess_400,2,2024-01-04T03:38:22Z,night,january,desktop,us_east,paid_ads,home,search_results,click,1476.62,1255.13,red,standard
1741,user_66,sess_400,3,2024-01-04T03:39:29Z,night,january,mobile,ap_south,direct,search_results,product_details,hover,650.7,553.1,red,pro
1742,user_66,sess_400,4,2024-01-04T03:43:25Z,night,january,tablet,ap_south,direct,product_details,search_results,hover,470.26,399.72,green,standard
1743,user_66,sess_400,5,2024-01-04T03:45:48Z,night,january,desktop,us_east,organic,search_results,product_details,hover,626.16,532.24,silver,basic
1744,user_66,sess_400,6,2024-01-04T03:46:54Z,night,january,mobile,ap_south,direct,product_details,cart,add_to_cart,486.15,413.23,silver,standard
1745,user_66,sess_400,7,2024-01-04T03:49:25Z,night,january,tablet,ap_south,paid_ads,cart,product_details,click,977.4,830.79,red,pro
1746,user_66,sess_400,8,2024-01-04T03:52:55Z,night,january,tablet,us_east,organic,product_details,search_results,view,757.42,643.81,red,basic
1747,user_66,sess_400,9,2024-01-04T03:55:12Z,night,january,desktop,ap_south,paid_ads,search_results,product_details,click,430.93,366.29,blue,pro
1748,user_66,sess_400,10,2024-01-04T03:55:47Z,night,january,tablet,ap_south,organic,product_details,cart,add_to_cart,764.37,649.71,blue,pro
1749,user_66,sess_400,11,2024-01-04T03:59:26Z,night,january,mobile,ap_south,organic,cart,checkout,view,225.94,192.05,black,standard
1750,user_66,sess_400,12,2024-01-04T03:59:53Z,night,january,desktop,us_east,paid_ads,checkout,purchase,purchase,1160.26,986.22,silver,basic
1751,user_66,sess_400,13,2024-01-04T04:04:01Z,night,january,desktop,us_east,direct,purchase,exit,hover,386.26,328.32,black,basic
1752,user_57,sess_401,0,2024-01-04T04:04:40Z,night,january,mobile,ap_south,paid_ads,home,search_results,scroll,1070.54,909.96,blue,pro
1753,user_57,sess_401,1,2024-01-04T04:07:39Z,night,january,desktop,us_east,direct,search_results,exit,scroll,430.7,366.09,silver,pro
1754,user_45,sess_402,0,2024-01-04T04:12:29Z,night,january,mobile,ap_south,organic,home,search_results,hover,566.4,481.44,silver,pro
1755,user_45,sess_402,1,2024-01-04T04:16:11Z,night,january,mobile,eu_west,paid_ads,search_results,product_details,click,461.46,392.24,blue,standard
1756,user_45,sess_402,2,2024-01-04T04:20:34Z,night,january,mobile,us_east,direct,product_details,cart,add_to_cart,681.53,579.3,blue,pro
1757,user_45,sess_402,3,2024-01-04T04:20:57Z,night,january,tablet,ap_south,organic,cart,checkout,hover,306.94,260.9,red,standard
1758,user_45,sess_402,4,2024-01-04T04:24:35Z,night,january,tablet,ap_south,paid_ads,checkout,purchase,purchase,177.42,150.81,silver,basic
1759,user_45,sess_402,5,2024-01-04T04:28:17Z,night,january,desktop,us_east,direct,purchase,exit,hover,1025.82,871.95,black,basic
1760,user_13,sess_403,0,2024-01-04T04:31:02Z,night,january,desktop,us_east,organic,home,product_details,scroll,1153.59,980.55,silver,pro
1761,user_13,sess_403,1,2024-01-04T04:35:57Z,night,january,tablet,us_east,organic,product_details,search_results,irrational_jump,430.35,365.8,red,pro
1762,user_13,sess_403,2,2024-01-04T04:38:07Z,night,january,mobile,us_east,paid_ads,search_results,product_details,hover,495.44,421.12,green,pro
1763,user_13,sess_403,3,2024-01-04T04:42:29Z,night,january,tablet,us_east,direct,product_details,cart,add_to_cart,374.16,318.04,black,standard
1764,user_13,sess_403,4,2024-01-04T04:44:19Z,night,january,tablet,eu_west,paid_ads,cart,checkout,click,922.36,784.01,black,standard
1765,user_13,sess_403,5,2024-01-04T04:47:40Z,night,january,mobile,eu_west,paid_ads,checkout,purchase,purchase,1249.24,1061.85,black,basic
1766,user_13,sess_403,6,2024-01-04T04:50:57Z,night,january,tablet,ap_south,organic,purchase,exit,scroll,697.98,593.28,red,pro
1767,user_12,sess_404,0,2024-01-04T04:55:31Z,night,january,tablet,eu_west,paid_ads,home,search_results,scroll,456.49,388.02,silver,standard
1768,user_12,sess_404,1,2024-01-04T05:00:29Z,morning,january,desktop,ap_south,direct,search_results,product_details,view,210.17,178.64,black,basic
1769,user_12,sess_404,2,2024-01-04T05:04:58Z,morning,january,mobile,ap_south,direct,product_details,cart,add_to_cart,1055.46,897.14,green,basic
1770,user_12,sess_404,3,2024-01-04T05:05:42Z,morning,january,tablet,eu_west,organic,cart,checkout,view,522.16,443.84,black,standard
1771,user_12,sess_404,4,2024-01-04T05:08:18Z,morning,january,tablet,ap_south,direct,checkout,purchase,purchase,535.82,455.45,green,pro
