event_index,user_id,session_id,step_index,timestamp,time_of_day,month,device,region,traffic,current_page,next_page,action,price,discounted_price,color,model_type,is_drifted,action_flag,rolling_cr,price_smooth,price_norm
7634,user_58,sess_1429,4,2024-01-14T20:33:05Z,evening,january,desktop,ap_south,direct,product_details,,view,1656.41,1407.95,black,pro,1,0,0.01,3362.1521000000002,-0.23727974188427042
669,user_70,sess_143,0,2024-01-02T05:27:23Z,morning,january,mobile,eu_west,paid_ads,home,product_details,scroll,628.4,534.14,blue,standard,0,0,0.01,3314.2002999999995,-0.726569348054182
670,user_70,sess_143,1,2024-01-02T05:29:19Z,morning,january,tablet,ap_south,paid_ads,product_details,cart,add_to_cart,374.5,318.32,green,standard,0,1,0.02,3287.6782999999996,-0.8474150898334845
671,user_70,sess_143,2,2024-01-02T05:31:40Z,morning,january,mobile,ap_south,direct,cart,checkout,view,474.49,403.32,blue,basic,0,0,0.02,3274.7111999999997,-0.7998240472162633
672,user_70,sess_143,3,2024-01-02T05:35:31Z,morning,january,tablet,us_east,direct,checkout,purchase,purchase,333.05,283.09,blue,basic,0,0,0.02,3244.2935,-0.8671435498443237
673,user_70,sess_143,4,2024-01-02T05:37:12Z,morning,january,tablet,us_east,direct,purchase,,click,314.44,267.27,black,standard,0,0,0.02,3242.7966,-0.8760011286332674
7635,user_101,sess_1430,0,2024-01-14T20:33:29Z,evening,january,mobile,ap_south,organic,home,,view,746.31,634.36,black,basic,0,0,0.02,3247.5343000000007,-0.6704491376831797
7636,user_24,sess_1431,0,2024-01-14T20:36:53Z,evening,january,tablet,us_east,organic,home,product_details,click,8048.85,6841.52,black,standard,1,0,0.01,3325.6246,2.8052533561058177
7637,user_24,sess_1431,1,2024-01-14T20:38:25Z,evening,january,desktop,ap_south,paid_ads,product_details,,view,4384.75,3727.04,black,pro,1,0,0.01,3358.5634999999997,1.0612955677893872
7638,user_80,sess_1432,0,2024-01-14T20:43:19Z,evening,january,tablet,ap_south,direct,home,,hover,1283.62,1091.08,red,standard,0,0,0.01,3364.1615,-0.41471213289611025
7639,user_29,sess_1433,0,2024-01-14T20:44:44Z,evening,january,tablet,us_east,paid_ads,home,,click,6048.3,5141.06,black,pro,1,0,0.01,3416.665,1.8530755352449146
7640,user_75,sess_1434,0,2024-01-14T20:46:12Z,evening,january,mobile,ap_south,organic,home,search_results,click,350.59,298.0,black,basic,0,0,0.01,3363.8453000000004,-0.8587952461388926
7641,user_75,sess_1434,1,2024-01-14T20:46:46Z,evening,january,tablet,eu_west,organic,search_results,product_details,click,804.91,684.17,green,basic,0,0,0.01,3344.1393,-0.6425579975954794
7642,user_75,sess_1434,2,2024-01-14T20:47:21Z,evening,january,tablet,eu_west,paid_ads,product_details,,view,116.9,99.37,silver,standard,0,0,0.01,3334.5986,-0.9700218762940921
7643,user_50,sess_1435,0,2024-01-14T20:51:41Z,evening,january,desktop,eu_west,direct,home,product_details,click,4037.17,3431.59,silver,pro,1,0,0.01,3345.4536,0.8958620785115223
7644,user_50,sess_1435,1,2024-01-14T20:52:28Z,evening,january,desktop,ap_south,organic,product_details,,hover,2393.83,2034.76,black,pro,1,0,0.01,3345.2564,0.11370122268009783
7645,user_56,sess_1436,0,2024-01-14T20:54:12Z,evening,january,tablet,ap_south,organic,home,search_results,view,5756.92,4893.38,black,pro,1,0,0.01,3366.0022,1.7143908868020115
7646,user_56,sess_1436,1,2024-01-14T20:58:56Z,evening,january,mobile,us_east,organic,search_results,product_details,scroll,1921.36,1633.16,black,pro,1,0,0.01,3351.0752999999995,-0.11117466396215098
7647,user_56,sess_1436,2,2024-01-14T21:03:14Z,night,january,mobile,us_east,paid_ads,product_details,search_results,hover,5551.25,4718.56,black,pro,1,0,0.01,3379.9455,1.6165006004225349
7648,user_56,sess_1436,3,2024-01-14T21:06:25Z,night,january,mobile,us_east,organic,search_results,home,scroll,4903.77,4168.2,black,pro,1,0,0.01,3403.0863,1.308327300354545
7649,user_56,sess_1436,4,2024-01-14T21:08:56Z,night,january,tablet,us_east,direct,home,product_details,scroll,3595.3,3056.01,black,standard,1,0,0.01,3373.1829,0.6855505073416905
7650,user_56,sess_1436,5,2024-01-14T21:13:07Z,night,january,desktop,eu_west,direct,product_details,search_results,scroll,2540.84,2159.71,black,pro,1,0,0.01,3354.9025,0.18367181149055573
7651,user_56,sess_1436,6,2024-01-14T21:14:18Z,night,january,desktop,us_east,paid_ads,search_results,product_details,view,4832.8,4107.88,black,pro,1,0,0.01,3360.2653999999998,1.274548559535021
7652,user_56,sess_1436,7,2024-01-14T21:17:07Z,night,january,desktop,us_east,paid_ads,product_details,search_results,click,1362.47,1158.1,black,pro,1,0,0.01,3321.3483,-0.37718284286342807
7653,user_56,sess_1436,8,2024-01-14T21:20:37Z,night,january,tablet,ap_south,paid_ads,search_results,home,click,2323.33,1974.83,black,pro,1,0,0.01,3314.4355,0.08014618213090202
7654,user_56,sess_1436,9,2024-01-14T21:25:02Z,night,january,mobile,ap_south,organic,home,search_results,click,3388.16,2879.94,black,pro,1,0,0.01,3271.8961000000004,0.5869605626699114
7655,user_56,sess_1436,10,2024-01-14T21:26:04Z,night,january,desktop,us_east,paid_ads,search_results,product_details,view,3596.75,3057.24,black,pro,1,0,0.01,3268.0658000000003,0.6862406464735533
7656,user_56,sess_1436,11,2024-01-14T21:26:20Z,night,january,mobile,us_east,organic,product_details,search_results,view,2349.39,1996.98,black,pro,1,0,0.01,3255.6411000000003,0.09254964818355509
7657,user_56,sess_1436,12,2024-01-14T21:30:41Z,night,january,tablet,us_east,paid_ads,search_results,,view,2375.72,2019.36,black,pro,1,0,0.01,3239.8539,0.10508162290214122
7658,user_52,sess_1437,0,2024-01-14T21:32:40Z,night,january,tablet,ap_south,organic,home,search_results,click,4457.64,3788.99,black,pro,1,0,0.01,3254.9613,1.095988148011102
7659,user_52,sess_1437,1,2024-01-14T21:34:41Z,night,january,tablet,us_east,organic,search_results,product_details,view,2148.08,1825.87,black,pro,1,0,0.01,3251.7894999999994,-0.0032654612201130635
7660,user_52,sess_1437,2,2024-01-14T21:36:12Z,night,january,desktop,eu_west,paid_ads,product_details,search_results,hover,2851.28,2423.59,black,pro,1,0,0.01,3220.8997999999997,0.33142821983229115
7661,user_52,sess_1437,3,2024-01-14T21:39:26Z,night,january,mobile,eu_west,paid_ads,search_results,product_details,click,1917.29,1629.7,black,pro,1,0,0.01,3220.5488,-0.11311181311158679
7662,user_52,sess_1437,4,2024-01-14T21:43:54Z,night,january,tablet,ap_south,paid_ads,product_details,search_results,click,3480.24,2958.2,black,pro,1,0,0.01,3235.0934,0.6307867773333149
7663,user_52,sess_1437,5,2024-01-14T21:48:04Z,night,january,desktop,ap_south,direct,search_results,product_details,click,3072.49,2611.62,black,standard,1,0,0.01,3233.6293,0.43671489387324985
7664,user_52,sess_1437,6,2024-01-14T21:52:09Z,night,january,tablet,eu_west,organic,product_details,search_results,view,1316.54,1119.06,black,pro,1,0,0.01,3224.3407,-0.3990435948127127
7665,user_52,sess_1437,7,2024-01-14T21:54:15Z,night,january,mobile,eu_west,direct,search_results,product_details,scroll,1754.85,1491.62,black,pro,1,0,0.01,3226.3263999999995,-0.19042643420110972
7666,user_52,sess_1437,8,2024-01-14T21:55:13Z,night,january,mobile,ap_south,direct,product_details,search_results,scroll,748.75,636.44,black,standard,1,0,0.01,3213.8597999999997,-0.6692878001095621
7667,user_52,sess_1437,9,2024-01-14T21:59:53Z,night,january,mobile,ap_south,organic,search_results,home,irrational_jump,6485.72,5512.86,black,pro,1,0,0.01,3255.9768,2.06126909321696
7668,user_52,sess_1437,10,2024-01-14T22:01:38Z,night,january,desktop,ap_south,paid_ads,home,search_results,scroll,4272.79,3631.87,black,pro,1,0,0.01,3257.9927,1.0080073076491325
7669,user_52,sess_1437,11,2024-01-14T22:02:50Z,night,january,mobile,us_east,paid_ads,search_results,product_details,click,4646.66,3949.66,black,pro,1,0,0.01,3273.4640000000004,1.1859537333247046
7670,user_52,sess_1437,12,2024-01-14T22:05:51Z,night,january,desktop,eu_west,organic,product_details,search_results,scroll,3714.04,3156.93,black,pro,1,0,0.01,3256.7834000000003,0.7420657628709317
7671,user_52,sess_1437,13,2024-01-14T22:10:25Z,night,january,tablet,us_east,paid_ads,search_results,product_details,scroll,2564.87,2180.14,black,pro,1,0,0.01,3270.5124,0.19510908275860064
7672,user_52,sess_1437,14,2024-01-14T22:12:50Z,night,january,tablet,us_east,organic,product_details,search_results,hover,3867.06,3287.0,green,pro,1,0,0.01,3289.7055,0.8148968593934557
7673,user_52,sess_1437,15,2024-01-14T22:13:27Z,night,january,tablet,us_east,paid_ads,search_results,product_details,view,5449.49,4632.07,black,pro,1,0,0.01,3323.2632999999996,1.568067112106419
7674,user_52,sess_1437,16,2024-01-14T22:14:42Z,night,january,desktop,ap_south,direct,product_details,search_results,click,4937.18,4196.6,black,pro,1,0,0.01,3335.0306,1.32422905786871
7675,user_52,sess_1437,17,2024-01-14T22:19:19Z,night,january,tablet,ap_south,direct,search_results,home,scroll,3422.14,2908.82,black,pro,1,0,0.01,3345.0728,0.6031336162566018
7676,user_52,sess_1437,18,2024-01-14T22:19:59Z,night,january,mobile,us_east,direct,home,product_details,hover,3655.36,3107.06,black,pro,1,0,0.01,3352.8677999999995,0.7141365461414735
7677,user_52,sess_1437,19,2024-01-14T22:23:46Z,night,january,tablet,us_east,direct,product_details,search_results,hover,1925.75,1636.89,black,pro,1,0,0.01,3352.0622,-0.10908520824568327
7678,user_52,sess_1437,20,2024-01-14T22:24:53Z,night,january,tablet,eu_west,direct,search_results,product_details,view,3594.21,3055.08,black,pro,1,0,0.01,3368.5359999999996,0.6850317130977384
7679,user_52,sess_1437,21,2024-01-14T22:25:42Z,night,january,tablet,ap_south,direct,product_details,search_results,hover,2177.01,1850.46,black,basic,1,0,0.01,3366.5351,0.010504004355606713
7680,user_52,sess_1437,22,2024-01-14T22:28:56Z,night,january,mobile,eu_west,direct,search_results,product_details,hover,4848.38,4121.12,black,pro,1,0,0.01,3359.4438,1.2819639855173823
7681,user_52,sess_1437,23,2024-01-14T22:33:47Z,night,january,tablet,eu_west,organic,product_details,search_results,scroll,4783.11,4065.64,black,pro,1,0,0.01,3389.7408,1.2508982054231124
7682,user_52,sess_1437,24,2024-01-14T22:34:52Z,night,january,tablet,ap_south,paid_ads,search_results,,click,6600.5,5610.43,silver,pro,1,0,0.01,3396.5376,2.1158995549791833
7683,user_60,sess_1438,0,2024-01-14T22:36:31Z,night,january,mobile,us_east,organic,home,search_results,hover,2597.97,2208.27,black,pro,1,0,0.01,3369.8197000000005,0.21086329328595352
7684,user_60,sess_1438,1,2024-01-14T22:39:38Z,night,january,mobile,eu_west,organic,search_results,product_details,scroll,1259.26,1070.37,black,pro,1,0,0.01,3355.8042,-0.4263064703114068
7685,user_60,sess_1438,2,2024-01-14T22:43:03Z,night,january,desktop,ap_south,organic,product_details,search_results,hover,3965.44,3370.62,black,pro,1,0,0.01,3361.3813,0.861721609595298
7686,user_60,sess_1438,3,2024-01-14T22:45:24Z,night,january,desktop,eu_west,direct,search_results,,scroll,4470.58,3799.99,black,pro,1,0,0.01,3366.9458,1.1021470448154507
7687,user_60,sess_1439,0,2024-01-14T22:49:24Z,night,january,tablet,us_east,paid_ads,home,search_results,click,4305.86,3659.98,black,pro,1,0,0.01,3363.1061,1.023747239435826
7688,user_60,sess_1439,1,2024-01-14T22:49:44Z,night,january,tablet,us_east,direct,search_results,product_details,scroll,1586.86,1348.83,black,pro,1,0,0.01,3358.0483000000004,-0.27038262231259064
7689,user_60,sess_1439,2,2024-01-14T22:53:37Z,night,january,mobile,ap_south,paid_ads,product_details,,hover,8495.05,7220.79,black,pro,1,0,0.01,3393.1760999999997,3.017625825510798
674,user_5,sess_144,0,2024-01-02T05:39:26Z,morning,january,mobile,ap_south,organic,home,,view,864.15,734.53,red,standard,0,0,0.01,3366.3844,-0.6143622443737153
7690,user_74,sess_1440,0,2024-01-14T22:54:11Z,night,january,desktop,eu_west,direct,home,search_results,view,822.23,698.9,green,standard,0,0,0.01,3353.0064,-0.6343144046548825
7691,user_74,sess_1440,1,2024-01-14T22:58:58Z,night,january,desktop,eu_west,organic,search_results,,hover,810.38,688.82,red,standard,0,0,0.01,3325.4861000000005,-0.6399545072152792
7692,user_86,sess_1441,0,2024-01-14T23:00:46Z,night,january,desktop,us_east,paid_ads,home,search_results,click,828.19,703.96,green,pro,0,0,0.01,3312.2718000000004,-0.631477694843915
7693,user_86,sess_1441,1,2024-01-14T23:03:47Z,night,january,tablet,us_east,organic,search_results,product_details,hover,485.05,412.29,silver,basic,0,0,0.01,3283.6353000000004,-0.7947979305042137
7694,user_86,sess_1441,2,2024-01-14T23:08:37Z,night,january,mobile,ap_south,organic,product_details,search_results,scroll,210.82,179.2,blue,basic,0,0,0.01,3258.5774000000006,-0.9253198988702557
7695,user_86,sess_1441,3,2024-01-14T23:11:54Z,night,january,tablet,ap_south,direct,search_results,product_details,hover,715.37,608.06,black,basic,0,0,0.01,3229.1675,-0.6851752788830678
7696,user_86,sess_1441,4,2024-01-14T23:13:45Z,night,january,desktop,ap_south,direct,product_details,search_results,view,566.95,481.91,green,basic,0,0,0.01,3197.2092000000002,-0.7558169685045095
7697,user_86,sess_1441,5,2024-01-14T23:17:20Z,night,january,mobile,eu_west,paid_ads,search_results,product_details,hover,974.09,827.98,black,standard,0,0,0.01,3143.1225,-0.5620354194378487
7698,user_86,sess_1441,6,2024-01-14T23:18:28Z,night,january,desktop,us_east,organic,product_details,,scroll,680.65,578.55,green,standard,0,0,0.01,3104.4485000000004,-0.7017005414060192
7699,user_69,sess_1442,0,2024-01-14T23:20:57Z,night,january,desktop,ap_south,paid_ads,home,search_results,hover,151.89,129.11,blue,basic,0,0,0.01,3064.5516,-0.9533681051052076
7700,user_69,sess_1442,1,2024-01-14T23:24:35Z,night,january,desktop,eu_west,paid_ads,search_results,product_details,click,412.41,350.55,red,basic,0,0,0.01,3053.4849,-0.8293715212204346
7701,user_69,sess_1442,2,2024-01-14T23:27:33Z,night,january,desktop,ap_south,paid_ads,product_details,cart,add_to_cart,285.31,242.51,red,standard,0,1,0.02,3001.7491999999997,-0.8898657858133819
7702,user_69,sess_1442,3,2024-01-14T23:28:29Z,night,january,desktop,us_east,organic,cart,checkout,click,397.85,338.17,green,standard,0,0,0.02,2978.0288999999993,-0.836301470020382
7703,user_69,sess_1442,4,2024-01-14T23:33:25Z,night,january,desktop,ap_south,direct,checkout,purchase,purchase,926.04,787.13,black,pro,0,0,0.02,2967.2174,-0.5849052023937192
7704,user_69,sess_1442,5,2024-01-14T23:37:43Z,night,january,tablet,eu_west,direct,purchase,,click,801.68,681.43,red,basic,0,0,0.02,2880.3567,-0.6440953420064567
7705,user_40,sess_1443,0,2024-01-14T23:41:54Z,night,january,desktop,us_east,paid_ads,home,search_results,view,2063.53,1754.0,black,pro,1,0,0.02,2876.8244999999997,-0.043507711978049174
7706,user_40,sess_1443,1,2024-01-14T23:45:04Z,night,january,desktop,ap_south,direct,search_results,,scroll,2452.92,2084.98,black,pro,1,0,0.02,2833.4921000000004,0.1418255821985657
7707,user_53,sess_1444,0,2024-01-14T23:47:44Z,night,january,tablet,eu_west,direct,home,search_results,click,4731.22,4021.54,black,pro,1,0,0.02,2841.4098,1.2262007436628606
7708,user_53,sess_1444,1,2024-01-14T23:48:41Z,night,january,desktop,us_east,direct,search_results,home,click,5322.16,4523.84,black,standard,1,0,0.02,2850.8029000000006,1.5074633771684174
7709,user_53,sess_1444,2,2024-01-14T23:52:48Z,night,january,mobile,eu_west,direct,home,search_results,click,3795.03,3225.78,black,standard,1,0,0.02,2855.1259999999997,0.7806136030706391
7710,user_53,sess_1444,3,2024-01-14T23:57:38Z,night,january,tablet,us_east,organic,search_results,product_details,click,2691.19,2287.51,black,standard,1,0,0.02,2860.1809000000003,0.255232100094408
7711,user_53,sess_1444,4,2024-01-14T23:58:16Z,night,january,desktop,ap_south,direct,product_details,search_results,view,7189.61,6111.17,black,pro,1,0,0.02,2883.7913,2.396291185304526
7712,user_53,sess_1444,5,2024-01-15T00:02:00Z,night,january,tablet,us_east,organic,search_results,product_details,hover,4524.1,3845.49,silver,pro,1,0,0.02,2891.0422000000003,1.1276203181515212
7713,user_53,sess_1444,6,2024-01-15T00:04:17Z,night,january,tablet,ap_south,organic,product_details,,scroll,1462.7,1243.3,black,pro,1,0,0.02,2867.9541999999997,-0.3294775703209331
7714,user_92,sess_1445,0,2024-01-15T00:06:27Z,night,january,desktop,eu_west,paid_ads,home,product_details,scroll,2844.3,2417.66,blue,basic,0,0,0.02,2861.304,0.32810603283890977
7715,user_92,sess_1445,1,2024-01-15T00:09:28Z,night,january,tablet,us_east,direct,product_details,search_results,scroll,1545.24,1313.45,black,pro,0,0,0.02,2846.9093,-0.29019199518716543
7716,user_92,sess_1445,2,2024-01-15T00:13:22Z,night,january,tablet,us_east,organic,search_results,product_details,click,834.02,708.92,green,basic,0,0,0.02,2806.7794,-0.6287028595758043
7717,user_92,sess_1445,3,2024-01-15T00:13:47Z,night,january,mobile,us_east,organic,product_details,search_results,view,612.86,520.93,red,pro,0,0,0.02,2805.763,-0.7339657357156644
7718,user_92,sess_1445,4,2024-01-15T00:15:27Z,night,january,tablet,us_east,paid_ads,search_results,home,click,547.18,465.1,silver,standard,0,0,0.02,2802.7419,-0.7652266585989437
7719,user_92,sess_1445,5,2024-01-15T00:20:03Z,night,january,desktop,us_east,direct,home,search_results,view,426.2,362.27,black,pro,0,0,0.02,2776.5208000000002,-0.8228080600974075
7720,user_92,sess_1445,6,2024-01-15T00:24:26Z,night,january,mobile,eu_west,organic,search_results,product_details,hover,841.4,715.19,silver,standard,0,0,0.02,2755.6065,-0.6251902893736331
7721,user_92,sess_1445,7,2024-01-15T00:25:24Z,night,january,mobile,eu_west,organic,product_details,,hover,385.46,327.64,red,pro,0,0,0.02,2733.3891000000003,-0.842198589912645
7722,user_58,sess_1446,0,2024-01-15T00:28:26Z,night,january,mobile,ap_south,direct,home,product_details,click,1865.84,1585.96,black,pro,1,0,0.02,2716.4647999999997,-0.13759985334217012
7723,user_58,sess_1446,1,2024-01-15T00:32:03Z,night,january,mobile,ap_south,organic,product_details,search_results,hover,3997.42,3397.81,black,pro,1,0,0.02,2740.9542000000006,0.8769427471380397
7724,user_58,sess_1446,2,2024-01-15T00:34:06Z,night,january,tablet,us_east,organic,search_results,product_details,click,2198.07,1868.36,black,standard,1,0,0.02,2636.1398,0.02052768029838773
7725,user_58,sess_1446,3,2024-01-15T00:38:05Z,night,january,mobile,ap_south,organic,product_details,search_results,click,2396.25,2036.81,black,pro,1,0,0.02,2635.2554000000005,0.11485304109327593
7726,user_58,sess_1446,4,2024-01-15T00:40:51Z,night,january,desktop,ap_south,direct,search_results,product_details,view,5429.33,4614.93,black,pro,1,0,0.02,2626.9745000000003,1.5584717983834149
7727,user_58,sess_1446,5,2024-01-15T00:41:10Z,night,january,mobile,us_east,organic,product_details,search_results,view,4588.93,3900.59,black,pro,1,0,0.02,2645.4505,1.158476676716122
7728,user_58,sess_1446,6,2024-01-15T00:42:24Z,night,january,desktop,us_east,organic,search_results,product_details,click,2287.02,1943.97,black,pro,1,0,0.02,2651.7566,0.06286414635301128
